,Name,Total Bedroom,Apart Size,Max Watt,Address,Swim Pool,Furnish Type,Price,lat,lon,location,kecamatan
57,Comfy Studio Greenlake Sunter Apartment By Travelio,0,20,1200,"Jl. Danau Sunter Selatan, RT.15/RW.16, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",1,Full Furnished,3366120,-6.1467615,106.8695622,"Jl. Danau Sunter Selatan, RW.16, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta, Indonesia",Tj. Priok
58,Cozy Studio Green Lake Sunter Apartment By Travelio,0,20,1200,"Jl. Danau Sunter Selatan, RT.15/RW.16, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",1,Full Furnished,3366120,-6.1467615,106.8695622,"Jl. Danau Sunter Selatan, RW.16, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta, Indonesia",Tj. Priok
59,Modest 2BR Apartment at Casablanca East Residences By Travelio,2,31,1300,"Jalan Pahlawan Revolusi No.2, RT.1/RW.2, Pd. Bambu, Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13430",1,Full Furnished,3378749,-6.223871099999999,106.8978078,"Jl. Pahlawan Revolusi No.2, RT.1/RW.2, Pd. Bambu, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13430, Indonesia",Duren Sawit
60,1BR Super King Bed Ancol Marina Apartment By Travelio,1,54,5500,"Jl. Lodan Raya No.2, RT.8/RW.11, Ancol, Pademangan, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14430",1,Full Furnished,3399999,-6.1290021,106.8293308,"Jl. Lodan Raya No.2, RT.8/RW.11, Kota Tua, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Pademangan
61,Simply for 2BR at Kalibata City Apartment By Travelio,2,33,1300,"Jl. Taman Makam Pahlawan, RT.9/RW.4, Rawajati, Pancoran, Kalibata, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740",-1,Full Furnished,3400000,-6.255772899999999,106.8520961,"Jl. TMP. Kalibata, RT.9/RW.4, Rawajati, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Pancoran
62,Studio Sunter Park View Apartment Near Mall Of Indonesia Kelapa Gading By Travelio,0,25,900,"Jalan Yos Sudarso, Sunter Jaya, Tanjung Priok, Jakarta Utara",1,Full Furnished,3416204,-6.152788,106.8870265,"Jl. Yos Sudarso, Sunter Jaya, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta, Indonesia",Tj. Priok
63,Fabulous Studio Room Puri Orchard Apartment By Travelio,0,26,1200,"Jl. Raya Adicipta Kav. 8 Lingkar Luar Barat, RT.11/RW.3, Rawa Buaya, Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740",1,Full Furnished,3416999,-6.165934399999999,106.7290717,"Samping Gedung OT Jalan Raya Adicipta, Jl. Lkr. Luar Barat No.Kav.8, RT.2/RW.3, Rw. Buaya, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740, Indonesia",Cengkareng
64,Fully Furnished with Comfortable Design Studio Puri Orchard Apartment By Travelio,0,26,1200,"Jl. Raya Adicipta Kav. 8 Lingkar Luar Barat, RT.11/RW.3, Rawa Buaya, Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740",1,Full Furnished,3416999,-6.165934399999999,106.7290717,"Samping Gedung OT Jalan Raya Adicipta, Jl. Lkr. Luar Barat No.Kav.8, RT.2/RW.3, Rw. Buaya, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740, Indonesia",Cengkareng
65,Spacious 1BR Puri Park View Apartment By Travelio,1,35,2095,"Jl. Pesanggrahan No.33 10, RT.10/RW.5, 5, Meruya Utara, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620",1,Full Furnished,3429999,-6.196258900000001,106.7566952,"Jl. Pesanggrahan No.33, RT.6/RW.5, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia",Pesanggrahan
66,Minimalist Studio Room at Sunter Park View Apartment By Travelio,0,25,900,"Jl. Yos Sudarso, Sunter Jaya, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14360",1,Full Furnished,3470428,-6.152788,106.8870265,"Jl. Yos Sudarso, Sunter Jaya, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta, Indonesia",Tj. Priok
67,Cozy Stay at 2BR at Kalibata City Apartment near Shopping Center By Travelio,2,33,1300,"Jl. Taman Makam Pahlawan, RT.9/RW.4, Rawajati, Pancoran, Kalibata, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740",-1,Full Furnished,2978402,-6.255772899999999,106.8520961,"Jl. TMP. Kalibata, RT.9/RW.4, Rawajati, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Pancoran
68,Strategic and Simply Studio Sunter Park View Apartment By Travelio,0,17,1300,"Jl. Yos Sudarso, Sunter Jaya, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14360",1,Full Furnished,3499999,-6.152788,106.8870265,"Jl. Yos Sudarso, Sunter Jaya, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta, Indonesia",Tj. Priok
69,Beautiful Studio at Pasar Baru Mansion Apartment By Travelio,0,31,1300,"Jl. Pintu Air V No.53, RT.5/RW.8, Ps. Baru, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 11710",1,Full Furnished,3499999,-6.1632833,106.8323975,"Jl. Pintu Air V No.53f, RT.7/RW.8, Ps. Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia",Sawah Besar
70,Good Deal Bassura City Studio Apartment By Travelio,0,20,1200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,3500000,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
71,2BR Pancoran Riverside Apartment Fully Furnished By Travelio,2,32,2200,"Jalan Pengadegan Timur I No. 30, RT.06 / RW.01, Pengadegan, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770",1,Full Furnished,3514799,-6.2514765,106.8618019,"Jl. Pengadegan Timur I No.30, RT.6/RW.1, Pengadegan, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770, Indonesia",Pancoran
72,Best Price 2BR Apartment at Northland Ancol Residence By Travelio,2,41,3500,"Jl. Laksamana R. E. Martadinata No.26, Pademangan Barat, Pademangan, RT.11/RW.11, Pademangan Bar., Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14420",1,Full Furnished,2526161,-6.1297565,106.8394572,"11 Marketing Office Apartemen, Jl. Budi Mulya Siaga 5 No.26, RT.11/RW.11, Pademangan Bar., Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14420, Indonesia",Pademangan
73,Homey and Tidy 2BR Apartment at Pancoran Riverside By Travelio,2,33,2200,"Jalan Pengadegan Timur I No. 30, RT.06 / RW.01, Pengadegan, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770",1,Full Furnished,3555633,-6.2514765,106.8618019,"Jl. Pengadegan Timur I No.30, RT.6/RW.1, Pengadegan, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770, Indonesia",Pancoran
74,Garden View Studio at Nifarro Park Apartment By Travelio,0,26,1300,"Jl. Raya Pasar Minggu RT.1/RW.1, Pejaten Timur, Pasar Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510",-1,Full Furnished,3412499,-6.2667696,106.8445907,"Jl. Raya Pasar Minggu, RT.1/RW.1, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Ps. Minggu
75,Good Choice Studio Nifarro Park Apartment By Travelio,0,26,2200,"Jl. Raya Pasar Minggu RT.1/RW.1, Pejaten Timur, Pasar Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510",-1,Full Furnished,3562499,-6.2667696,106.8445907,"Jl. Raya Pasar Minggu, RT.1/RW.1, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Ps. Minggu
76,Best Price Modern Studio Apartment at Nifarro Park By Travelio,0,26,1300,"Jl. Raya Pasar Minggu RT.1/RW.1, Pejaten Timur, Pasar Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510",-1,Full Furnished,3412499,-6.2667696,106.8445907,"Jl. Raya Pasar Minggu, RT.1/RW.1, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Ps. Minggu
77,Elegant Studio Apartment at Nifarro Park By Travelio,0,26,1300,"Jl. Raya Pasar Minggu RT.1/RW.1, Pejaten Timur, Pasar Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510",-1,Full Furnished,3572874,-6.2667696,106.8445907,"Jl. Raya Pasar Minggu, RT.1/RW.1, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Ps. Minggu
78,Cozy Minimalist 1BR Apartment at Mediterania Marina Residence By Travelio,1,31,3500,"Jl. Lodan Raya No.2, RT.8/RW.11, Ancol, Pademangan, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14430",1,Full Furnished,3424966,-6.1290021,106.8293308,"Jl. Lodan Raya No.2, RT.8/RW.11, Kota Tua, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Pademangan
79,Relax Studio at Nifarro Apartment By Travelio,0,26,1300,"Jl. Raya Pasar Minggu RT.1/RW.1, Pejaten Timur, Pasar Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510",-1,Full Furnished,3574999,-6.2667696,106.8445907,"Jl. Raya Pasar Minggu, RT.1/RW.1, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Ps. Minggu
80,Comfort Studio Kebagusan City Apartment By Travelio,0,24,900,"Jalan Baung III No.16, RT.1/RW.3, Kebagusan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12520",1,Full Furnished,3590528,-6.305319,106.836322,"Jl. Baung III No.16, RT.2/RW.2, Kebagusan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12520, Indonesia",Ps. Minggu
81,Homey and Simply 2BR Kebagusan City Apartment By Travelio,2,35,2200,"Jalan Baung III No.16, RT.1/RW.3, Kebagusan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12520",1,Full Furnished,2597896,-6.305319,106.836322,"Jl. Baung III No.16, RT.2/RW.2, Kebagusan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12520, Indonesia",Ps. Minggu
82,Best Studio Apartment Vittoria Residence with Sofa Bed By Travelio,0,29,2200,"Jl. Daan Mogot, RT.9/RW.3, Cengkareng Tim., Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730",1,Full Furnished,3600000,-6.1539424,106.7352473,"Jl. Daan Mogot No.9, RT.9/RW.3, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",Cengkareng
83,Cozy and Comfy 2BR Pancoran Riverside Apartment By Travelio,2,35,2200,"Jalan Pengadegan Timur I No. 30, RT.06 / RW.01, Pengadegan, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770",1,Full Furnished,3638445,-6.2514765,106.8618019,"Jl. Pengadegan Timur I No.30, RT.6/RW.1, Pengadegan, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770, Indonesia",Pancoran
84,Cozy Studio at Bassura Apartment near to Bassura Mall By Travelio,0,20,900,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,3639411,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
85,Comfortable Studio Room at Kebagusan City Apartment By Travelio,0,22,1300,"Jalan Baung III No.16, RT.1/RW.3, Kebagusan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12520",1,Full Furnished,3650000,-6.305319,106.836322,"Jl. Baung III No.16, RT.2/RW.2, Kebagusan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12520, Indonesia",Ps. Minggu
86,Relaxing and Stylish Studio at Amethyst Tower Apartment By Travelio,0,27,1300,"Jalan Rajawali Selatan 2 No.1B, Kemayoran, RT.16/RW.2, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720",1,Full Furnished,3661249,-6.1450694,106.8379111,"Jl. Rajawali Selatan 2 No.1-B, RT.16/RW.2, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720, Indonesia",Sawah Besar
87,Cozy Living 2BR Pancoran Riverside Apartment By Travelio,2,35,1300,"Jalan Pengadegan Timur I No. 30, RT.06 / RW.01, Pengadegan, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770",1,Full Furnished,2666222,-6.2514765,106.8618019,"Jl. Pengadegan Timur I No.30, RT.6/RW.1, Pengadegan, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770, Indonesia",Pancoran
88,Cozy Stay 1BR Mediterania Marina Ancol Apartment By Travelio,1,32,3600,"Jl. Lodan Raya No.2, RT.8/RW.11, Ancol, Pademangan, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14430",1,Full Furnished,3176077,-6.1290021,106.8293308,"Jl. Lodan Raya No.2, RT.8/RW.11, Kota Tua, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Pademangan
89,Cozy and Comfy Studio at Amethyst Apartment By Travelio,0,29,1300,"Jalan Rajawali Selatan 2 No.1B, Kemayoran, RT.16/RW.2, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720",1,Full Furnished,3254166,-6.1445142,106.838953,"16, Jl. Rajawali Selatan 2 No.25 3 2, RT.16/RW.2, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720, Indonesia",Sawah Besar
90,Spacious and Comfy 2BR Bassura City Apartment By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,3755000,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
91,Comfy Strategic 2BR at Puri Park View Apartment By Travelio,2,35,1300,"Jl. Pesanggrahan No.33 10, RT.10/RW.5, 5, Meruya Utara, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620",1,Full Furnished,3762499,-6.196258900000001,106.7566952,"Jl. Pesanggrahan No.33, RT.6/RW.5, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia",Pesanggrahan
92,Comfy and Minimalist Studio at Amethyst Apartment By Travelio,0,32,1300,"Jalan Rajawali Selatan 2 No.1B, Kemayoran, RT.16/RW.2, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720",1,Full Furnished,3763888,-6.1445142,106.838953,"16, Jl. Rajawali Selatan 2 No.25 3 2, RT.16/RW.2, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720, Indonesia",Sawah Besar
93,Elegant Studio Apartment at Pasar Baru Mansion By Travelio,0,31,1300,"Jl. Pintu Air V No.53, RT.5/RW.8, Ps. Baru, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 11710",1,Full Furnished,3776030,-6.1632833,106.8323975,"Jl. Pintu Air V No.53f, RT.7/RW.8, Ps. Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia",Sawah Besar
94,Cozy and Simply 1BR Green Pramuka Apartment By Travelio,1,33,1300,"Jl. Jenderal Ahmad Yani Kav. 49, RT.16/RW.9, Rawasari, Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10570",1,Full Furnished,3631249,-6.2044577,106.8750683,"Jl. Rw. Jaya No.49, RT.12/RW.6, Pisangan Tim., Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 10570, Indonesia",Pulo Gadung
95,Homey 2BR at Bassura City Apartment By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,2786228,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
96,Studio Green Pramuka City Apartment with Mall Access By Travelio,0,33,900,"Jl. Jenderal Ahmad Yani Kav. 49, Rawasari, Cempaka Putih, RT.16/RW.9, RT.16/RW.9, Rawasari, Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10570",1,Full Furnished,3795405,-6.1912867,106.8753867,"Jl. Jend. Ahmad Yani, Daerah Khusus Ibukota Jakarta, Indonesia",Cempaka Putih
97,Comfy Studio Apartment @ Green Pramuka City By Travelio,0,21,900,"Jl. Jenderal Ahmad Yani Kav. 49, Rawasari, Cempaka Putih, RT.16/RW.9, RT.16/RW.9, Rawasari, Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10570",1,Full Furnished,3799999,-6.1912867,106.8753867,"Jl. Jend. Ahmad Yani, Daerah Khusus Ibukota Jakarta, Indonesia",Cempaka Putih
98,Cozy and Modern Studio Apartment at Belmont Residence Puri By Travelio,0,32,900,"Jalan Lapangan Bola, Meruya Ilir, RT.8/RW.7, Srengseng, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620",1,Full Furnished,3800000,-6.2012728,106.7602433,"Jl. Lapangan Bola No.8, RT.8/RW.1, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia",Kembangan
99,Cozy Living 1BR at Tifolia Apartment By Travelio,1,45,2200,"Jl. Perintis Kemerdekaan No.2, RW.16, Kayu Putih, Pulo Gadung, Kota Jakarta Timur, Jakarta 13210",1,Full Furnished,3800000,-6.177104,106.8944749,"Jl. Perintis Kemerdekaan Blok 2 No.6, RT.8/RW.8, Pulo Gadung, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13260, Indonesia",Pulo Gadung
100,Simply and Homey Studio at Green Pramuka Apartment By Travelio,0,21,1300,"Jl. Jenderal Ahmad Yani Kav. 49, RT.16/RW.9, Rawasari, Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10570",1,Full Furnished,3800000,-6.2044577,106.8750683,"Jl. Rw. Jaya No.49, RT.12/RW.6, Pisangan Tim., Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 10570, Indonesia",Pulo Gadung
101,Minimalist 2BR Apartment at Puri Park View By Travelio,2,35,1300,"Jl. Pesanggrahan No.33 10, RT.10/RW.5, 5, Meruya Utara, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620",1,Full Furnished,3812249,-6.196258900000001,106.7566952,"Jl. Pesanggrahan No.33, RT.6/RW.5, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia",Pesanggrahan
102,2BR Puri Park View Apartment with Balcony By Travelio,2,35,2200,"Jalan Pesanggrahan Raya No. 88, Meruya Utara, Kembangan, Jakarta Barat",1,Full Furnished,3812249,-6.2389247,106.7551949,"Jl. Pesanggrahan Raya No.88, RT.7/RW.7, Petukangan Sel., Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12270, Indonesia",Pesanggrahan
103,Cozy and Elegant 1BR Apartment at Mediterania Boulevard By Travelio,1,51,2625,"Jl. Landas Pacu Utara Selatan Blok A1 No. 2, Kebon Kosong, Kemayoran, Jakarta Pusat 10630",1,Full Furnished,3824999,-6.1546823,106.8527917,"Jalan Landas Pacu Utara Selatan A1 No. 2, RT.13/RW.6, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630, Indonesia",Kemayoran
104,Fresh and Bright Studio Room at Nifarro Park Apartment By Travelio,1,26,1300,"Jl. Raya Pasar Minggu RT.1/RW.1, Pejaten Timur, Pasar Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510",-1,Full Furnished,3335199,-6.2667696,106.8445907,"Jl. Raya Pasar Minggu, RT.1/RW.1, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Ps. Minggu
105,Cozy Stay at 2BR Puri Park View Apartment By Travelio,2,35,2200,"Jl. Pesanggrahan No.33 10, RT.10/RW.5, 5, Meruya Utara, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620",1,Full Furnished,3337749,-6.196258900000001,106.7566952,"Jl. Pesanggrahan No.33, RT.6/RW.5, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia",Pesanggrahan
106,Minimalist 2BR Apartment at Gading Mediterania Residence By Travelio,2,36,2200,"Gading Mediterania Residences, Jl. Bukit Gading Mediterania, Klp. Gading Bar., Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",1,Full Furnished,3700499,-6.1590023,106.893255,"Jl. Boulevard Bukit Gading Raya, RT.15/RW.3, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Klp. Gading
107,Compact 2BR Northland Apartment Near Ancol By Travelio,2,30,3500,"Jl. Laksamana R. E. Martadinata No.26, RT.11 / RW.11, Pademangan Barat, Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14420",1,Full Furnished,3850624,-6.1297565,106.8394572,"11 Marketing Office Apartemen, Jl. Budi Mulya Siaga 5 No.26, RT.11/RW.11, Pademangan Bar., Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14420, Indonesia",Pademangan
108,Lavish Studio at Puri Mansion Apartment By Travelio,0,21,2200,"Jalan Lingkar Luar, RT.2/RW.1, Kembangan Selatan, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",1,Full Furnished,3855599,-6.180526,106.7291558,"Jl. Lkr. Luar Barat, RT.2/RW.1, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta, Indonesia",Kembangan
109,Clean and Tidy Studio Puri Mansion Apartment By Travelio,0,21,2200,"Jalan Lingkar Luar, RT.2/RW.1, Kembangan Selatan, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",1,Full Furnished,3855599,-6.180526,106.7291558,"Jl. Lkr. Luar Barat, RT.2/RW.1, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta, Indonesia",Kembangan
110,Homey 1BR at Puri Kemayoran Apartment By Travelio,1,42,2338,"Jalan Landas Pacu Selatan No. A6, Kemayoran, RT.13/RW.6, Kb. Kosong, Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630",1,Full Furnished,3862499,-6.152962899999999,106.8494171,"Jl. Landas Pacu Barat, Daerah Khusus Ibukota Jakarta, Indonesia",Kemayoran
111,Best and Strategic Nifarro Park Studio Apartment By Travelio,0,26,1300,"Jl. Raya Pasar Minggu RT.1/RW.1, Pejaten Timur, Pasar Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510",-1,Full Furnished,3879999,-6.2667696,106.8445907,"Jl. Raya Pasar Minggu, RT.1/RW.1, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Ps. Minggu
112,Good View 2BR Grand Emerald Apartment By Travelio,2,35,1300,"Jl. Pegangsaan Dua, RT 02/RW 03, Pegangsaan Dua, Kelapa Gading, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14250",1,Full Furnished,3474999,-6.150750899999999,106.9158622,"Jl. Pegangsaan Dua, RW.3, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta, Indonesia",Klp. Gading
113,Cozy Living 1BR + 1 Apartment at Seasons City By Travelio,1,45,2200,"Jl. Prof. Dr. Latumenten No.33, Jembatan Besi, Tambora, RT.13/RW.1, Jemb. Besi, Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11320",1,Full Furnished,3977999,-6.153412299999999,106.796084,"Seasons City Mall, Jl. Prof. Dr. Latumeten No.33, RT.13/RW.1, Jemb. Besi, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11320, Indonesia",Tambora
